file	keyword	line_number	matched_text	category	sha256
session#bca9e0484ef6/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#bca9e0484ef6/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#bca9e0484ef6/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#bca9e0484ef6/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
session#bca9e0484ef6/main.m	results	23	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	1aab337d9f67bc7f
session#bca9e0484ef6/main.m	trigger	26	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	1aab337d9f67bc7f
session#bca9e0484ef6/main.m	results	40	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	1aab337d9f67bc7f
session#bca9e0484ef6/main.m	results	76	resultdir = 'Results';	SAVE_OPERATION	1aab337d9f67bc7f
session#bca9e0484ef6/main.m	save(	80	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	1aab337d9f67bc7f
session#97ca7373017c/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#97ca7373017c/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#97ca7373017c/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#97ca7373017c/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#97ca7373017c/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#97ca7373017c/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#97ca7373017c/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#97ca7373017c/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#97ca7373017c/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#97ca7373017c/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#97ca7373017c/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#97ca7373017c/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#97ca7373017c/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#97ca7373017c/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#97ca7373017c/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#97ca7373017c/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#97ca7373017c/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#97ca7373017c/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#97ca7373017c/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
session#97ca7373017c/main.m	results	23	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	1aab337d9f67bc7f
session#97ca7373017c/main.m	trigger	26	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	1aab337d9f67bc7f
session#97ca7373017c/main.m	results	40	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	1aab337d9f67bc7f
session#97ca7373017c/main.m	results	76	resultdir = 'Results';	SAVE_OPERATION	1aab337d9f67bc7f
session#97ca7373017c/main.m	save(	80	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	1aab337d9f67bc7f
session#cf11641e3c1b/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#cf11641e3c1b/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#cf11641e3c1b/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#cf11641e3c1b/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#cf11641e3c1b/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#cf11641e3c1b/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#cf11641e3c1b/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#cf11641e3c1b/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#cf11641e3c1b/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#cf11641e3c1b/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#cf11641e3c1b/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#cf11641e3c1b/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#cf11641e3c1b/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#cf11641e3c1b/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#cf11641e3c1b/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#cf11641e3c1b/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#cf11641e3c1b/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#cf11641e3c1b/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#cf11641e3c1b/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
session#cf11641e3c1b/main.m	results	23	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	1aab337d9f67bc7f
session#cf11641e3c1b/main.m	trigger	26	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	1aab337d9f67bc7f
session#cf11641e3c1b/main.m	results	40	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	1aab337d9f67bc7f
session#cf11641e3c1b/main.m	results	76	resultdir = 'Results';	SAVE_OPERATION	1aab337d9f67bc7f
session#cf11641e3c1b/main.m	save(	80	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	1aab337d9f67bc7f
session#eb1312e02e7f/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#eb1312e02e7f/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#eb1312e02e7f/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#eb1312e02e7f/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#eb1312e02e7f/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#eb1312e02e7f/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#eb1312e02e7f/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#eb1312e02e7f/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#eb1312e02e7f/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#eb1312e02e7f/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#eb1312e02e7f/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#eb1312e02e7f/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#eb1312e02e7f/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#eb1312e02e7f/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#eb1312e02e7f/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#eb1312e02e7f/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#eb1312e02e7f/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#eb1312e02e7f/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#eb1312e02e7f/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
session#eb1312e02e7f/main.m	results	23	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	1aab337d9f67bc7f
session#eb1312e02e7f/main.m	trigger	26	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	1aab337d9f67bc7f
session#eb1312e02e7f/main.m	results	40	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	1aab337d9f67bc7f
session#eb1312e02e7f/main.m	results	76	resultdir = 'Results';	SAVE_OPERATION	1aab337d9f67bc7f
session#eb1312e02e7f/main.m	save(	80	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	1aab337d9f67bc7f
session#91620a336030/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#91620a336030/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#91620a336030/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#91620a336030/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#91620a336030/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#91620a336030/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#91620a336030/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#91620a336030/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#91620a336030/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#91620a336030/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#91620a336030/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#91620a336030/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#91620a336030/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#91620a336030/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#91620a336030/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#91620a336030/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#91620a336030/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#91620a336030/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#91620a336030/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
session#91620a336030/main.m	results	23	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	1aab337d9f67bc7f
session#91620a336030/main.m	trigger	26	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	1aab337d9f67bc7f
session#91620a336030/main.m	results	40	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	1aab337d9f67bc7f
session#91620a336030/main.m	results	76	resultdir = 'Results';	SAVE_OPERATION	1aab337d9f67bc7f
session#91620a336030/main.m	save(	80	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	1aab337d9f67bc7f
session#e58a650f8d0b/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#e58a650f8d0b/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#e58a650f8d0b/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#e58a650f8d0b/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#e58a650f8d0b/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#e58a650f8d0b/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#e58a650f8d0b/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#e58a650f8d0b/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#e58a650f8d0b/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#e58a650f8d0b/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#e58a650f8d0b/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#e58a650f8d0b/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#e58a650f8d0b/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#e58a650f8d0b/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#e58a650f8d0b/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#e58a650f8d0b/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#e58a650f8d0b/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#e58a650f8d0b/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#e58a650f8d0b/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
session#e58a650f8d0b/main.m	results	23	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	1aab337d9f67bc7f
session#e58a650f8d0b/main.m	trigger	26	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	1aab337d9f67bc7f
session#e58a650f8d0b/main.m	results	40	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	1aab337d9f67bc7f
session#e58a650f8d0b/main.m	results	76	resultdir = 'Results';	SAVE_OPERATION	1aab337d9f67bc7f
session#e58a650f8d0b/main.m	save(	80	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	1aab337d9f67bc7f
session#21d4ea9c0e2c/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#21d4ea9c0e2c/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#21d4ea9c0e2c/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#21d4ea9c0e2c/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#21d4ea9c0e2c/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#21d4ea9c0e2c/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#21d4ea9c0e2c/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#21d4ea9c0e2c/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#21d4ea9c0e2c/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#21d4ea9c0e2c/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#21d4ea9c0e2c/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#21d4ea9c0e2c/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#21d4ea9c0e2c/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#21d4ea9c0e2c/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#21d4ea9c0e2c/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#21d4ea9c0e2c/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#21d4ea9c0e2c/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#21d4ea9c0e2c/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#21d4ea9c0e2c/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
session#21d4ea9c0e2c/main.m	results	23	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	1aab337d9f67bc7f
session#21d4ea9c0e2c/main.m	trigger	26	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	1aab337d9f67bc7f
session#21d4ea9c0e2c/main.m	results	40	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	1aab337d9f67bc7f
session#21d4ea9c0e2c/main.m	results	76	resultdir = 'Results';	SAVE_OPERATION	1aab337d9f67bc7f
session#21d4ea9c0e2c/main.m	save(	80	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	1aab337d9f67bc7f
session#1c3725242dc4/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#1c3725242dc4/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#1c3725242dc4/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#1c3725242dc4/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#1c3725242dc4/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#1c3725242dc4/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#1c3725242dc4/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#1c3725242dc4/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#1c3725242dc4/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#1c3725242dc4/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#1c3725242dc4/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#1c3725242dc4/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#1c3725242dc4/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#1c3725242dc4/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#1c3725242dc4/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#1c3725242dc4/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#1c3725242dc4/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#1c3725242dc4/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#1c3725242dc4/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
session#1c3725242dc4/main.m	results	23	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	1aab337d9f67bc7f
