file	variable	exists	type	sample_value	timing_relevance
session#eecea208e9b4/Results/November-04-2023_ 1-13-57_PM_Subject_is_XXX_selected_run_id_2.mat	outputFileID	YES	ndarray	[[4]]	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-13-57_PM_Subject_is_XXX_selected_run_id_2.mat	resultdir	YES	ndarray	['Results']	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-13-57_PM_Subject_is_XXX_selected_run_id_2.mat	run_id	YES	ndarray	[[2]]	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-13-57_PM_Subject_is_XXX_selected_run_id_2.mat	t	YES	ndarray	['November-04-2023_ 1-13-57_PM']	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-13-57_PM_Subject_is_XXX_selected_run_id_2.mat	x	YES	ndarray	[[array(['G05'], dtype='<U3')]]	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-13-57_PM_Subject_is_XXX_selected_run_id_2.mat	y	YES	ndarray	[[array(['2'], dtype='<U1')]]	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-13-57_PM_Subject_is_XXX_selected_run_id_2.mat	triggerTimes	NO			ABSENT
session#eecea208e9b4/Results/November-04-2023_ 1-13-57_PM_Subject_is_XXX_selected_run_id_2.mat	vbl	NO			ABSENT
session#eecea208e9b4/Results/November-04-2023_ 1-13-57_PM_Subject_is_XXX_selected_run_id_2.mat	frameTimes	NO			ABSENT
session#eecea208e9b4/Results/November-04-2023_ 1-13-57_PM_Subject_is_XXX_selected_run_id_2.mat	onset	NO			ABSENT
session#eecea208e9b4/Results/November-04-2023_ 1-13-57_PM_Subject_is_XXX_selected_run_id_2.mat	timestamps	NO			ABSENT
session#eecea208e9b4/Results/November-04-2023_ 1-18-04_PM_Subject_is_XXX_selected_run_id_3.mat	ans	YES	ndarray	[[0]]	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-18-04_PM_Subject_is_XXX_selected_run_id_3.mat	answer	YES	ndarray	['Yes']	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-18-04_PM_Subject_is_XXX_selected_run_id_3.mat	change_eye	YES	ndarray	[[0]]	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-18-04_PM_Subject_is_XXX_selected_run_id_3.mat	comment	YES	ndarray	['G05']	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-18-04_PM_Subject_is_XXX_selected_run_id_3.mat	outputFile	YES	ndarray	['<REDACTED_WINPATH> Shmuel Lab\\Desktop\\Mendola-Shmuel-Matlab-Code\\3-Movie_Data\\output.txt']	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-18-04_PM_Subject_is_XXX_selected_run_id_3.mat	outputFileID	YES	ndarray	[[6]]	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-18-04_PM_Subject_is_XXX_selected_run_id_3.mat	resultdir	YES	ndarray	['Results']	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-18-04_PM_Subject_is_XXX_selected_run_id_3.mat	run_id	YES	ndarray	[[3]]	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-18-04_PM_Subject_is_XXX_selected_run_id_3.mat	t	YES	ndarray	['November-04-2023_ 1-18-04_PM']	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-18-04_PM_Subject_is_XXX_selected_run_id_3.mat	x	YES	ndarray	[[array(['G05'], dtype='<U3')]]	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-18-04_PM_Subject_is_XXX_selected_run_id_3.mat	y	YES	ndarray	[[array(['3'], dtype='<U1')]]	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-18-04_PM_Subject_is_XXX_selected_run_id_3.mat	triggerTimes	NO			ABSENT
session#eecea208e9b4/Results/November-04-2023_ 1-18-04_PM_Subject_is_XXX_selected_run_id_3.mat	vbl	NO			ABSENT
session#eecea208e9b4/Results/November-04-2023_ 1-18-04_PM_Subject_is_XXX_selected_run_id_3.mat	frameTimes	NO			ABSENT
session#eecea208e9b4/Results/November-04-2023_ 1-18-04_PM_Subject_is_XXX_selected_run_id_3.mat	onset	NO			ABSENT
session#eecea208e9b4/Results/November-04-2023_ 1-18-04_PM_Subject_is_XXX_selected_run_id_3.mat	timestamps	NO			ABSENT
session#eecea208e9b4/Results/November-04-2023_ 1-22-28_PM_Subject_is_XXX_selected_run_id_4.mat	ans	YES	ndarray	[[0]]	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-22-28_PM_Subject_is_XXX_selected_run_id_4.mat	answer	YES	ndarray	['Yes']	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-22-28_PM_Subject_is_XXX_selected_run_id_4.mat	change_eye	YES	ndarray	[[0]]	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-22-28_PM_Subject_is_XXX_selected_run_id_4.mat	comment	YES	ndarray	['G05']	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-22-28_PM_Subject_is_XXX_selected_run_id_4.mat	outputFile	YES	ndarray	['<REDACTED_WINPATH> Shmuel Lab\\Desktop\\Mendola-Shmuel-Matlab-Code\\3-Movie_Data\\output.txt']	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-22-28_PM_Subject_is_XXX_selected_run_id_4.mat	outputFileID	YES	ndarray	[[7]]	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-22-28_PM_Subject_is_XXX_selected_run_id_4.mat	resultdir	YES	ndarray	['Results']	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-22-28_PM_Subject_is_XXX_selected_run_id_4.mat	run_id	YES	ndarray	[[4]]	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-22-28_PM_Subject_is_XXX_selected_run_id_4.mat	t	YES	ndarray	['November-04-2023_ 1-22-28_PM']	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-22-28_PM_Subject_is_XXX_selected_run_id_4.mat	x	YES	ndarray	[[array(['G05'], dtype='<U3')]]	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-22-28_PM_Subject_is_XXX_selected_run_id_4.mat	y	YES	ndarray	[[array(['4'], dtype='<U1')]]	IDENTITY_ONLY
session#eecea208e9b4/Results/November-04-2023_ 1-22-28_PM_Subject_is_XXX_selected_run_id_4.mat	triggerTimes	NO			ABSENT
session#eecea208e9b4/Results/November-04-2023_ 1-22-28_PM_Subject_is_XXX_selected_run_id_4.mat	vbl	NO			ABSENT
session#eecea208e9b4/Results/November-04-2023_ 1-22-28_PM_Subject_is_XXX_selected_run_id_4.mat	frameTimes	NO			ABSENT
session#eecea208e9b4/Results/November-04-2023_ 1-22-28_PM_Subject_is_XXX_selected_run_id_4.mat	onset	NO			ABSENT
session#eecea208e9b4/Results/November-04-2023_ 1-22-28_PM_Subject_is_XXX_selected_run_id_4.mat	timestamps	NO			ABSENT
session#295ed4d8b693/Results/November-14-2023_ 6-18-27_PM_Subject_is_XXX_selected_run_id_1.mat	ans	YES	ndarray	[[0]]	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-18-27_PM_Subject_is_XXX_selected_run_id_1.mat	answer	YES	ndarray	['Yes']	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-18-27_PM_Subject_is_XXX_selected_run_id_1.mat	change_eye	YES	ndarray	[[0]]	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-18-27_PM_Subject_is_XXX_selected_run_id_1.mat	comment	YES	ndarray	['<REDACTED_ID>']	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-18-27_PM_Subject_is_XXX_selected_run_id_1.mat	outputFile	YES	ndarray	['<REDACTED_WINPATH> Shmuel Lab\\Desktop\\Mendola-Shmuel-Matlab-Code\\3-Movie_Data\\output.txt']	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-18-27_PM_Subject_is_XXX_selected_run_id_1.mat	outputFileID	YES	ndarray	[[3]]	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-18-27_PM_Subject_is_XXX_selected_run_id_1.mat	resultdir	YES	ndarray	['Results']	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-18-27_PM_Subject_is_XXX_selected_run_id_1.mat	run_id	YES	ndarray	[[1]]	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-18-27_PM_Subject_is_XXX_selected_run_id_1.mat	t	YES	ndarray	['November-14-2023_ 6-18-27_PM']	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-18-27_PM_Subject_is_XXX_selected_run_id_1.mat	x	YES	ndarray	[[array(['<REDACTED_ID>'], dtype='<U6')]]	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-18-27_PM_Subject_is_XXX_selected_run_id_1.mat	y	YES	ndarray	[[array(['1'], dtype='<U1')]]	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-18-27_PM_Subject_is_XXX_selected_run_id_1.mat	triggerTimes	NO			ABSENT
session#295ed4d8b693/Results/November-14-2023_ 6-18-27_PM_Subject_is_XXX_selected_run_id_1.mat	vbl	NO			ABSENT
session#295ed4d8b693/Results/November-14-2023_ 6-18-27_PM_Subject_is_XXX_selected_run_id_1.mat	frameTimes	NO			ABSENT
session#295ed4d8b693/Results/November-14-2023_ 6-18-27_PM_Subject_is_XXX_selected_run_id_1.mat	onset	NO			ABSENT
session#295ed4d8b693/Results/November-14-2023_ 6-18-27_PM_Subject_is_XXX_selected_run_id_1.mat	timestamps	NO			ABSENT
session#295ed4d8b693/Results/November-14-2023_ 6-22-30_PM_Subject_is_XXX_selected_run_id_2.mat	ans	YES	ndarray	[[0]]	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-22-30_PM_Subject_is_XXX_selected_run_id_2.mat	answer	YES	ndarray	['Yes']	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-22-30_PM_Subject_is_XXX_selected_run_id_2.mat	change_eye	YES	ndarray	[[0]]	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-22-30_PM_Subject_is_XXX_selected_run_id_2.mat	comment	YES	ndarray	['<REDACTED_ID>']	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-22-30_PM_Subject_is_XXX_selected_run_id_2.mat	outputFile	YES	ndarray	['<REDACTED_WINPATH> Shmuel Lab\\Desktop\\Mendola-Shmuel-Matlab-Code\\3-Movie_Data\\output.txt']	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-22-30_PM_Subject_is_XXX_selected_run_id_2.mat	outputFileID	YES	ndarray	[[4]]	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-22-30_PM_Subject_is_XXX_selected_run_id_2.mat	resultdir	YES	ndarray	['Results']	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-22-30_PM_Subject_is_XXX_selected_run_id_2.mat	run_id	YES	ndarray	[[2]]	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-22-30_PM_Subject_is_XXX_selected_run_id_2.mat	t	YES	ndarray	['November-14-2023_ 6-22-30_PM']	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-22-30_PM_Subject_is_XXX_selected_run_id_2.mat	x	YES	ndarray	[[array(['<REDACTED_ID>'], dtype='<U6')]]	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-22-30_PM_Subject_is_XXX_selected_run_id_2.mat	y	YES	ndarray	[[array(['2'], dtype='<U1')]]	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-22-30_PM_Subject_is_XXX_selected_run_id_2.mat	triggerTimes	NO			ABSENT
session#295ed4d8b693/Results/November-14-2023_ 6-22-30_PM_Subject_is_XXX_selected_run_id_2.mat	vbl	NO			ABSENT
session#295ed4d8b693/Results/November-14-2023_ 6-22-30_PM_Subject_is_XXX_selected_run_id_2.mat	frameTimes	NO			ABSENT
session#295ed4d8b693/Results/November-14-2023_ 6-22-30_PM_Subject_is_XXX_selected_run_id_2.mat	onset	NO			ABSENT
session#295ed4d8b693/Results/November-14-2023_ 6-22-30_PM_Subject_is_XXX_selected_run_id_2.mat	timestamps	NO			ABSENT
session#295ed4d8b693/Results/November-14-2023_ 6-29-56_PM_Subject_is_XXX_selected_run_id_3.mat	ans	YES	ndarray	[[0]]	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-29-56_PM_Subject_is_XXX_selected_run_id_3.mat	answer	YES	ndarray	['Yes']	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-29-56_PM_Subject_is_XXX_selected_run_id_3.mat	change_eye	YES	ndarray	[[0]]	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-29-56_PM_Subject_is_XXX_selected_run_id_3.mat	comment	YES	ndarray	['<REDACTED_ID>']	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-29-56_PM_Subject_is_XXX_selected_run_id_3.mat	outputFile	YES	ndarray	['<REDACTED_WINPATH> Shmuel Lab\\Desktop\\Mendola-Shmuel-Matlab-Code\\3-Movie_Data\\output.txt']	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-29-56_PM_Subject_is_XXX_selected_run_id_3.mat	outputFileID	YES	ndarray	[[5]]	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-29-56_PM_Subject_is_XXX_selected_run_id_3.mat	resultdir	YES	ndarray	['Results']	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-29-56_PM_Subject_is_XXX_selected_run_id_3.mat	run_id	YES	ndarray	[[3]]	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-29-56_PM_Subject_is_XXX_selected_run_id_3.mat	t	YES	ndarray	['November-14-2023_ 6-29-56_PM']	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-29-56_PM_Subject_is_XXX_selected_run_id_3.mat	x	YES	ndarray	[[array(['<REDACTED_ID>'], dtype='<U6')]]	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-29-56_PM_Subject_is_XXX_selected_run_id_3.mat	y	YES	ndarray	[[array(['3'], dtype='<U1')]]	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-29-56_PM_Subject_is_XXX_selected_run_id_3.mat	triggerTimes	NO			ABSENT
session#295ed4d8b693/Results/November-14-2023_ 6-29-56_PM_Subject_is_XXX_selected_run_id_3.mat	vbl	NO			ABSENT
session#295ed4d8b693/Results/November-14-2023_ 6-29-56_PM_Subject_is_XXX_selected_run_id_3.mat	frameTimes	NO			ABSENT
session#295ed4d8b693/Results/November-14-2023_ 6-29-56_PM_Subject_is_XXX_selected_run_id_3.mat	onset	NO			ABSENT
session#295ed4d8b693/Results/November-14-2023_ 6-29-56_PM_Subject_is_XXX_selected_run_id_3.mat	timestamps	NO			ABSENT
session#295ed4d8b693/Results/November-14-2023_ 6-34-05_PM_Subject_is_XXX_selected_run_id_4.mat	ans	YES	ndarray	[[0]]	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-34-05_PM_Subject_is_XXX_selected_run_id_4.mat	answer	YES	ndarray	['Yes']	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-34-05_PM_Subject_is_XXX_selected_run_id_4.mat	change_eye	YES	ndarray	[[0]]	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-34-05_PM_Subject_is_XXX_selected_run_id_4.mat	comment	YES	ndarray	['<REDACTED_ID>']	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-34-05_PM_Subject_is_XXX_selected_run_id_4.mat	outputFile	YES	ndarray	['<REDACTED_WINPATH> Shmuel Lab\\Desktop\\Mendola-Shmuel-Matlab-Code\\3-Movie_Data\\output.txt']	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-34-05_PM_Subject_is_XXX_selected_run_id_4.mat	outputFileID	YES	ndarray	[[6]]	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-34-05_PM_Subject_is_XXX_selected_run_id_4.mat	resultdir	YES	ndarray	['Results']	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-34-05_PM_Subject_is_XXX_selected_run_id_4.mat	run_id	YES	ndarray	[[4]]	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-34-05_PM_Subject_is_XXX_selected_run_id_4.mat	t	YES	ndarray	['November-14-2023_ 6-34-05_PM']	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-34-05_PM_Subject_is_XXX_selected_run_id_4.mat	x	YES	ndarray	[[array(['<REDACTED_ID>'], dtype='<U6')]]	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-34-05_PM_Subject_is_XXX_selected_run_id_4.mat	y	YES	ndarray	[[array(['4'], dtype='<U1')]]	IDENTITY_ONLY
session#295ed4d8b693/Results/November-14-2023_ 6-34-05_PM_Subject_is_XXX_selected_run_id_4.mat	triggerTimes	NO			ABSENT
session#295ed4d8b693/Results/November-14-2023_ 6-34-05_PM_Subject_is_XXX_selected_run_id_4.mat	vbl	NO			ABSENT
session#295ed4d8b693/Results/November-14-2023_ 6-34-05_PM_Subject_is_XXX_selected_run_id_4.mat	frameTimes	NO			ABSENT
session#295ed4d8b693/Results/November-14-2023_ 6-34-05_PM_Subject_is_XXX_selected_run_id_4.mat	onset	NO			ABSENT
session#295ed4d8b693/Results/November-14-2023_ 6-34-05_PM_Subject_is_XXX_selected_run_id_4.mat	timestamps	NO			ABSENT
session#cdd305187ddb/Results/July-21-2024_10-11-40_AM_Subject_is_XXX_selected_run_id_1.mat	ans	YES	ndarray	[[0]]	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-11-40_AM_Subject_is_XXX_selected_run_id_1.mat	answer	YES	ndarray	['Yes']	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-11-40_AM_Subject_is_XXX_selected_run_id_1.mat	change_eye	YES	ndarray	[[0]]	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-11-40_AM_Subject_is_XXX_selected_run_id_1.mat	comment	YES	ndarray	['<REDACTED_ID>-<REDACTED_SESSION><REDACTED_ID>']	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-11-40_AM_Subject_is_XXX_selected_run_id_1.mat	outputFile	YES	ndarray	['<REDACTED_WINPATH> Shmuel Lab\\Desktop\\Mendola-Shmuel-Matlab-Code\\3-Movie_Data\\output.txt']	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-11-40_AM_Subject_is_XXX_selected_run_id_1.mat	outputFileID	YES	ndarray	[[3]]	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-11-40_AM_Subject_is_XXX_selected_run_id_1.mat	resultdir	YES	ndarray	['Results']	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-11-40_AM_Subject_is_XXX_selected_run_id_1.mat	run_id	YES	ndarray	[[1]]	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-11-40_AM_Subject_is_XXX_selected_run_id_1.mat	t	YES	ndarray	['July-21-2024_10-11-40_AM']	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-11-40_AM_Subject_is_XXX_selected_run_id_1.mat	x	YES	ndarray	[[array(['<REDACTED_ID>-<REDACTED_SESSION><REDACTED_ID>'], dtype='<U25')]]	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-11-40_AM_Subject_is_XXX_selected_run_id_1.mat	y	YES	ndarray	[[array(['1'], dtype='<U1')]]	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-11-40_AM_Subject_is_XXX_selected_run_id_1.mat	triggerTimes	NO			ABSENT
session#cdd305187ddb/Results/July-21-2024_10-11-40_AM_Subject_is_XXX_selected_run_id_1.mat	vbl	NO			ABSENT
session#cdd305187ddb/Results/July-21-2024_10-11-40_AM_Subject_is_XXX_selected_run_id_1.mat	frameTimes	NO			ABSENT
session#cdd305187ddb/Results/July-21-2024_10-11-40_AM_Subject_is_XXX_selected_run_id_1.mat	onset	NO			ABSENT
session#cdd305187ddb/Results/July-21-2024_10-11-40_AM_Subject_is_XXX_selected_run_id_1.mat	timestamps	NO			ABSENT
session#cdd305187ddb/Results/July-21-2024_10-17-42_AM_Subject_is_XXX_selected_run_id_2.mat	ans	YES	ndarray	[[0]]	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-17-42_AM_Subject_is_XXX_selected_run_id_2.mat	answer	YES	ndarray	['Yes']	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-17-42_AM_Subject_is_XXX_selected_run_id_2.mat	change_eye	YES	ndarray	[[0]]	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-17-42_AM_Subject_is_XXX_selected_run_id_2.mat	comment	YES	ndarray	['<REDACTED_ID>-<REDACTED_SESSION><REDACTED_ID>']	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-17-42_AM_Subject_is_XXX_selected_run_id_2.mat	outputFile	YES	ndarray	['<REDACTED_WINPATH> Shmuel Lab\\Desktop\\Mendola-Shmuel-Matlab-Code\\3-Movie_Data\\output.txt']	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-17-42_AM_Subject_is_XXX_selected_run_id_2.mat	outputFileID	YES	ndarray	[[4]]	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-17-42_AM_Subject_is_XXX_selected_run_id_2.mat	resultdir	YES	ndarray	['Results']	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-17-42_AM_Subject_is_XXX_selected_run_id_2.mat	run_id	YES	ndarray	[[2]]	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-17-42_AM_Subject_is_XXX_selected_run_id_2.mat	t	YES	ndarray	['July-21-2024_10-17-42_AM']	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-17-42_AM_Subject_is_XXX_selected_run_id_2.mat	x	YES	ndarray	[[array(['<REDACTED_ID>-<REDACTED_SESSION><REDACTED_ID>'], dtype='<U25')]]	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-17-42_AM_Subject_is_XXX_selected_run_id_2.mat	y	YES	ndarray	[[array(['2'], dtype='<U1')]]	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-17-42_AM_Subject_is_XXX_selected_run_id_2.mat	triggerTimes	NO			ABSENT
session#cdd305187ddb/Results/July-21-2024_10-17-42_AM_Subject_is_XXX_selected_run_id_2.mat	vbl	NO			ABSENT
session#cdd305187ddb/Results/July-21-2024_10-17-42_AM_Subject_is_XXX_selected_run_id_2.mat	frameTimes	NO			ABSENT
session#cdd305187ddb/Results/July-21-2024_10-17-42_AM_Subject_is_XXX_selected_run_id_2.mat	onset	NO			ABSENT
session#cdd305187ddb/Results/July-21-2024_10-17-42_AM_Subject_is_XXX_selected_run_id_2.mat	timestamps	NO			ABSENT
session#cdd305187ddb/Results/July-21-2024_10-23-33_AM_Subject_is_XXX_selected_run_id_3.mat	ans	YES	ndarray	[[0]]	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-23-33_AM_Subject_is_XXX_selected_run_id_3.mat	answer	YES	ndarray	['Yes']	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-23-33_AM_Subject_is_XXX_selected_run_id_3.mat	change_eye	YES	ndarray	[[0]]	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-23-33_AM_Subject_is_XXX_selected_run_id_3.mat	comment	YES	ndarray	['<REDACTED_ID>-<REDACTED_SESSION><REDACTED_ID>']	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-23-33_AM_Subject_is_XXX_selected_run_id_3.mat	outputFile	YES	ndarray	['<REDACTED_WINPATH> Shmuel Lab\\Desktop\\Mendola-Shmuel-Matlab-Code\\3-Movie_Data\\output.txt']	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-23-33_AM_Subject_is_XXX_selected_run_id_3.mat	outputFileID	YES	ndarray	[[5]]	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-23-33_AM_Subject_is_XXX_selected_run_id_3.mat	resultdir	YES	ndarray	['Results']	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-23-33_AM_Subject_is_XXX_selected_run_id_3.mat	run_id	YES	ndarray	[[3]]	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-23-33_AM_Subject_is_XXX_selected_run_id_3.mat	t	YES	ndarray	['July-21-2024_10-23-33_AM']	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-23-33_AM_Subject_is_XXX_selected_run_id_3.mat	x	YES	ndarray	[[array(['<REDACTED_ID>-<REDACTED_SESSION><REDACTED_ID>'], dtype='<U25')]]	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-23-33_AM_Subject_is_XXX_selected_run_id_3.mat	y	YES	ndarray	[[array(['3'], dtype='<U1')]]	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-23-33_AM_Subject_is_XXX_selected_run_id_3.mat	triggerTimes	NO			ABSENT
session#cdd305187ddb/Results/July-21-2024_10-23-33_AM_Subject_is_XXX_selected_run_id_3.mat	vbl	NO			ABSENT
session#cdd305187ddb/Results/July-21-2024_10-23-33_AM_Subject_is_XXX_selected_run_id_3.mat	frameTimes	NO			ABSENT
session#cdd305187ddb/Results/July-21-2024_10-23-33_AM_Subject_is_XXX_selected_run_id_3.mat	onset	NO			ABSENT
session#cdd305187ddb/Results/July-21-2024_10-23-33_AM_Subject_is_XXX_selected_run_id_3.mat	timestamps	NO			ABSENT
session#cdd305187ddb/Results/July-21-2024_10-27-20_AM_Subject_is_XXX_selected_run_id_4.mat	ans	YES	ndarray	[[0]]	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-27-20_AM_Subject_is_XXX_selected_run_id_4.mat	answer	YES	ndarray	['Yes']	IDENTITY_ONLY
session#cdd305187ddb/Results/July-21-2024_10-27-20_AM_Subject_is_XXX_selected_run_id_4.mat	change_eye	YES	ndarray	[[0]]	IDENTITY_ONLY
