subject	session	expected_filename	modality	source_series	status
sub-073	ses-01	sub-073_ses-01_run-04_physio	extra	Movie1_AP_PhysioLog	EXPECTED
sub-073	ses-01	sub-073_ses-01_run-05_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_AP	EXPECTED
sub-073	ses-01	sub-073_ses-01_run-05_physio	extra	Movie2_AP_PhysioLog	EXPECTED
sub-073	ses-01	sub-073_ses-01_run-06_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_AP_ADC	EXPECTED
sub-073	ses-01	sub-073_ses-01_run-06_physio	extra	Movie3_AP_PhysioLog	EXPECTED
sub-073	ses-01	sub-073_ses-01_run-07_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_AP_TRACEW	EXPECTED
sub-073	ses-01	sub-073_ses-01_run-07_physio	extra	Movie4_AP_PhysioLog	EXPECTED
sub-073	ses-01	sub-073_ses-01_run-08_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_AP_FA	EXPECTED
sub-073	ses-01	sub-073_ses-01_run-08_physio	extra	REST1_AP_PhysioLog	EXPECTED
sub-073	ses-01	sub-073_ses-01_run-09_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_AP_ColFA	EXPECTED
sub-073	ses-01	sub-073_ses-01_run-09_physio	extra	Control2_AP_PhysioLog	EXPECTED
sub-073	ses-01	sub-073_ses-01_run-10_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_AP_TENSOR	EXPECTED
sub-073	ses-01	sub-073_ses-01_run-10_physio	extra	fMRI1_AP_PhysioLog	EXPECTED
sub-073	ses-01	sub-073_ses-01_run-11_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_PA	EXPECTED
sub-073	ses-01	sub-073_ses-01_run-11_physio	extra	Control3_PA_PhysioLog	EXPECTED
sub-073	ses-01	sub-073_ses-01_run-12_physio	extra	fMRI2_AP_PhysioLog	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-control_run-01_bold	func	Control1_PA	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-control_run-01_sbref	func	Control1_PA_SBRef	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-control_run-02_bold	func	Control1_PA	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-control_run-02_sbref	func	Control2_AP_SBRef	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-control_run-03_bold	func	Control2_AP	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-control_run-03_sbref	func	Control3_PA_SBRef	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-control_run-04_bold	func	Control2_AP	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-control_run-05_bold	func	Control3_PA	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-control_run-06_bold	func	Control3_PA	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-fmri_run-01_bold	func	fMRI3_AP	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-fmri_run-01_sbref	func	fMRI3_AP_SBRef	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-fmri_run-02_bold	func	fMRI3_AP	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-fmri_run-02_sbref	func	fMRI4_AP_SBRef	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-fmri_run-03_bold	func	fMRI4_AP	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-fmri_run-03_sbref	func	fMRI1_AP_SBRef	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-fmri_run-04_bold	func	fMRI4_AP	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-fmri_run-04_sbref	func	fMRI2_AP_SBRef	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-fmri_run-05_bold	func	fMRI1_AP	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-fmri_run-06_bold	func	fMRI1_AP	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-fmri_run-07_bold	func	fMRI2_AP	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-fmri_run-08_bold	func	fMRI2_AP	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-movie_run-01_bold	func	Movie1_AP	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-movie_run-01_sbref	func	Movie1_AP_SBRef	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-movie_run-02_bold	func	Movie1_AP	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-movie_run-02_sbref	func	Movie2_AP_SBRef	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-movie_run-03_bold	func	Movie2_AP	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-movie_run-03_sbref	func	Movie3_AP_SBRef	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-movie_run-04_bold	func	Movie2_AP	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-movie_run-04_sbref	func	Movie4_AP_SBRef	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-movie_run-05_bold	func	Movie3_AP	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-movie_run-06_bold	func	Movie3_AP	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-movie_run-07_bold	func	Movie4_AP	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-movie_run-08_bold	func	Movie4_AP	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-rest_run-01_bold	func	REST1_AP	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-rest_run-01_sbref	func	REST1_AP_SBRef	EXPECTED
sub-073	ses-01	sub-073_ses-01_task-rest_run-02_bold	func	REST1_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_dir-AP_run-01_epi	fmap	SpinEchoFieldMap_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_dir-AP_run-02_epi	fmap	SpinEchoFieldMap_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_dir-AP_run-03_epi	fmap	SpinEchoFieldMap_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_dir-AP_run-04_epi	fmap	SpinEchoFieldMap_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_dir-PA_run-01_epi	fmap	SpinEchoFieldMap_PA	EXPECTED
sub-073	ses-02	sub-073_ses-02_dir-PA_run-02_epi	fmap	SpinEchoFieldMap_PA	EXPECTED
sub-073	ses-02	sub-073_ses-02_dir-PA_run-03_epi	fmap	SpinEchoFieldMap_PA	EXPECTED
sub-073	ses-02	sub-073_ses-02_dir-PA_run-04_epi	fmap	SpinEchoFieldMap_PA	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-01_FLAIR	anat	Sag Flair 3D-0.8	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-01_T1w	anat	T1w_MPR	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-01_TB1TFL	anat	tfl_b1map_1mmiso	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-01_dwi	dwi	gsld_76dir_b2000_1mmiso_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-01_localizer	extra	Localizer	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-01_physio	extra	Control1_PA_PhysioLog	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-02_T1w	anat	T1w_MPR	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-02_TB1TFL	anat	tfl_b1map_1mmiso	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-02_dwi	dwi	gsld_76dir_b2000_1mmiso_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-02_localizer	extra	Localizer	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-02_physio	extra	fMRI3_AP_PhysioLog	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-03_T1w	anat	WMn_MPRAGE_sagittal	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-03_dwi	dwi	gsld_75TE_PA_3b0	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-03_physio	extra	fMRI4_AP_PhysioLog	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-04_dwi	dwi	gsld_75TE_PA_3b0	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-04_physio	extra	Movie1_AP_PhysioLog	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-05_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-05_physio	extra	Movie2_AP_PhysioLog	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-06_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_AP_ADC	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-06_physio	extra	Movie3_AP_PhysioLog	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-07_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_AP_TRACEW	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-07_physio	extra	Movie4_AP_PhysioLog	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-08_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_AP_FA	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-08_physio	extra	REST1_AP_PhysioLog	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-09_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_AP_ColFA	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-09_physio	extra	Control2_AP_PhysioLog	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-10_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_AP_TENSOR	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-10_physio	extra	fMRI1_AP_PhysioLog	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-11_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_PA	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-11_physio	extra	Control3_PA_PhysioLog	EXPECTED
sub-073	ses-02	sub-073_ses-02_run-12_physio	extra	fMRI2_AP_PhysioLog	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-control_run-01_bold	func	Control1_PA	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-control_run-01_sbref	func	Control1_PA_SBRef	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-control_run-02_bold	func	Control1_PA	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-control_run-02_sbref	func	Control2_AP_SBRef	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-control_run-03_bold	func	Control2_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-control_run-03_sbref	func	Control3_PA_SBRef	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-control_run-04_bold	func	Control2_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-control_run-05_bold	func	Control3_PA	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-control_run-06_bold	func	Control3_PA	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-fmri_run-01_bold	func	fMRI3_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-fmri_run-01_sbref	func	fMRI3_AP_SBRef	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-fmri_run-02_bold	func	fMRI3_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-fmri_run-02_sbref	func	fMRI4_AP_SBRef	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-fmri_run-03_bold	func	fMRI4_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-fmri_run-03_sbref	func	fMRI1_AP_SBRef	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-fmri_run-04_bold	func	fMRI4_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-fmri_run-04_sbref	func	fMRI2_AP_SBRef	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-fmri_run-05_bold	func	fMRI1_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-fmri_run-06_bold	func	fMRI1_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-fmri_run-07_bold	func	fMRI2_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-fmri_run-08_bold	func	fMRI2_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-movie_run-01_bold	func	Movie1_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-movie_run-01_sbref	func	Movie1_AP_SBRef	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-movie_run-02_bold	func	Movie1_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-movie_run-02_sbref	func	Movie2_AP_SBRef	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-movie_run-03_bold	func	Movie2_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-movie_run-03_sbref	func	Movie3_AP_SBRef	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-movie_run-04_bold	func	Movie2_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-movie_run-04_sbref	func	Movie4_AP_SBRef	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-movie_run-05_bold	func	Movie3_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-movie_run-06_bold	func	Movie3_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-movie_run-07_bold	func	Movie4_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-movie_run-08_bold	func	Movie4_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-rest_run-01_bold	func	REST1_AP	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-rest_run-01_sbref	func	REST1_AP_SBRef	EXPECTED
sub-073	ses-02	sub-073_ses-02_task-rest_run-02_bold	func	REST1_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_dir-AP_run-01_epi	fmap	SpinEchoFieldMap_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_dir-AP_run-02_epi	fmap	SpinEchoFieldMap_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_dir-AP_run-03_epi	fmap	SpinEchoFieldMap_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_dir-AP_run-04_epi	fmap	SpinEchoFieldMap_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_dir-PA_run-01_epi	fmap	SpinEchoFieldMap_PA	EXPECTED
sub-074	ses-01	sub-074_ses-01_dir-PA_run-02_epi	fmap	SpinEchoFieldMap_PA	EXPECTED
sub-074	ses-01	sub-074_ses-01_dir-PA_run-03_epi	fmap	SpinEchoFieldMap_PA	EXPECTED
sub-074	ses-01	sub-074_ses-01_dir-PA_run-04_epi	fmap	SpinEchoFieldMap_PA	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-01_FLAIR	anat	Sag Flair 3D-0.8	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-01_T1w	anat	T1w_MPR	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-01_TB1TFL	anat	tfl_b1map_1mmiso	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-01_dwi	dwi	gsld_76dir_b2000_1mmiso_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-01_localizer	extra	Localizer	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-01_physio	extra	Control1_PA_PhysioLog	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-02_T1w	anat	T1w_MPR	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-02_TB1TFL	anat	tfl_b1map_1mmiso	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-02_dwi	dwi	gsld_76dir_b2000_1mmiso_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-02_localizer	extra	Localizer	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-02_physio	extra	fMRI3_AP_PhysioLog	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-03_T1w	anat	WMn_MPRAGE_sagittal	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-03_dwi	dwi	gsld_75TE_PA_3b0	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-03_physio	extra	fMRI4_AP_PhysioLog	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-04_dwi	dwi	gsld_75TE_PA_3b0	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-04_physio	extra	Movie1_AP_PhysioLog	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-05_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-05_physio	extra	Movie2_AP_PhysioLog	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-06_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_AP_ADC	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-06_physio	extra	Movie3_AP_PhysioLog	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-07_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_AP_TRACEW	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-07_physio	extra	Movie4_AP_PhysioLog	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-08_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_AP_FA	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-08_physio	extra	REST1_AP_PhysioLog	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-09_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_AP_ColFA	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-09_physio	extra	Control2_AP_PhysioLog	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-10_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_AP_TENSOR	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-10_physio	extra	fMRI1_AP_PhysioLog	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-11_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_PA	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-11_physio	extra	Control3_PA_PhysioLog	EXPECTED
sub-074	ses-01	sub-074_ses-01_run-12_physio	extra	fMRI2_AP_PhysioLog	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-control_run-01_bold	func	Control1_PA	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-control_run-01_sbref	func	Control1_PA_SBRef	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-control_run-02_bold	func	Control1_PA	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-control_run-02_sbref	func	Control2_AP_SBRef	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-control_run-03_bold	func	Control2_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-control_run-03_sbref	func	Control3_PA_SBRef	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-control_run-04_bold	func	Control2_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-control_run-05_bold	func	Control3_PA	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-control_run-06_bold	func	Control3_PA	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-fmri_run-01_bold	func	fMRI3_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-fmri_run-01_sbref	func	fMRI3_AP_SBRef	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-fmri_run-02_bold	func	fMRI3_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-fmri_run-02_sbref	func	fMRI4_AP_SBRef	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-fmri_run-03_bold	func	fMRI4_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-fmri_run-03_sbref	func	fMRI1_AP_SBRef	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-fmri_run-04_bold	func	fMRI4_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-fmri_run-04_sbref	func	fMRI2_AP_SBRef	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-fmri_run-05_bold	func	fMRI1_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-fmri_run-06_bold	func	fMRI1_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-fmri_run-07_bold	func	fMRI2_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-fmri_run-08_bold	func	fMRI2_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-movie_run-01_bold	func	Movie1_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-movie_run-01_sbref	func	Movie1_AP_SBRef	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-movie_run-02_bold	func	Movie1_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-movie_run-02_sbref	func	Movie2_AP_SBRef	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-movie_run-03_bold	func	Movie2_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-movie_run-03_sbref	func	Movie3_AP_SBRef	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-movie_run-04_bold	func	Movie2_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-movie_run-04_sbref	func	Movie4_AP_SBRef	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-movie_run-05_bold	func	Movie3_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-movie_run-06_bold	func	Movie3_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-movie_run-07_bold	func	Movie4_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-movie_run-08_bold	func	Movie4_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-rest_run-01_bold	func	REST1_AP	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-rest_run-01_sbref	func	REST1_AP_SBRef	EXPECTED
sub-074	ses-01	sub-074_ses-01_task-rest_run-02_bold	func	REST1_AP	EXPECTED
sub-074	ses-02	sub-074_ses-02_dir-AP_run-01_epi	fmap	SpinEchoFieldMap_AP	EXPECTED
sub-074	ses-02	sub-074_ses-02_dir-AP_run-02_epi	fmap	SpinEchoFieldMap_AP	EXPECTED
sub-074	ses-02	sub-074_ses-02_dir-AP_run-03_epi	fmap	SpinEchoFieldMap_AP	EXPECTED
sub-074	ses-02	sub-074_ses-02_dir-AP_run-04_epi	fmap	SpinEchoFieldMap_AP	EXPECTED
sub-074	ses-02	sub-074_ses-02_dir-PA_run-01_epi	fmap	SpinEchoFieldMap_PA	EXPECTED
sub-074	ses-02	sub-074_ses-02_dir-PA_run-02_epi	fmap	SpinEchoFieldMap_PA	EXPECTED
sub-074	ses-02	sub-074_ses-02_dir-PA_run-03_epi	fmap	SpinEchoFieldMap_PA	EXPECTED
sub-074	ses-02	sub-074_ses-02_dir-PA_run-04_epi	fmap	SpinEchoFieldMap_PA	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-01_FLAIR	anat	Sag Flair 3D-0.8	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-01_T1w	anat	T1w_MPR	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-01_TB1TFL	anat	tfl_b1map_1mmiso	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-01_dwi	dwi	gsld_76dir_b2000_1mmiso_AP	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-01_localizer	extra	Localizer	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-01_physio	extra	Control1_PA_PhysioLog	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-02_T1w	anat	T1w_MPR	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-02_TB1TFL	anat	tfl_b1map_1mmiso	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-02_dwi	dwi	gsld_76dir_b2000_1mmiso_AP	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-02_localizer	extra	Localizer	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-02_physio	extra	fMRI3_AP_PhysioLog	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-03_T1w	anat	WMn_MPRAGE_sagittal	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-03_dwi	dwi	gsld_75TE_PA_3b0	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-03_physio	extra	fMRI4_AP_PhysioLog	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-04_dwi	dwi	gsld_75TE_PA_3b0	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-04_physio	extra	Movie1_AP_PhysioLog	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-05_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_AP	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-05_physio	extra	Movie2_AP_PhysioLog	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-06_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_AP_ADC	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-06_physio	extra	Movie3_AP_PhysioLog	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-07_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_AP_TRACEW	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-07_physio	extra	Movie4_AP_PhysioLog	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-08_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_AP_FA	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-08_physio	extra	REST1_AP_PhysioLog	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-09_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_AP_ColFA	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-09_physio	extra	Control2_AP_PhysioLog	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-10_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_AP_TENSOR	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-10_physio	extra	fMRI1_AP_PhysioLog	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-11_dwi	dwi	resolve_3scan_trace_tra_p3_160_1.4iso_PA	EXPECTED
sub-074	ses-02	sub-074_ses-02_run-11_physio	extra	fMRI2_AP_PhysioLog	EXPECTED
sub-074	ses-02	sub-074_ses-02_task-control_run-01_bold	func	Control1_PA	EXPECTED
sub-074	ses-02	sub-074_ses-02_task-control_run-01_sbref	func	Control1_PA_SBRef	EXPECTED
sub-074	ses-02	sub-074_ses-02_task-control_run-02_bold	func	Control1_PA	EXPECTED
sub-074	ses-02	sub-074_ses-02_task-control_run-02_sbref	func	Control2_AP_SBRef	EXPECTED
sub-074	ses-02	sub-074_ses-02_task-control_run-03_bold	func	Control2_AP	EXPECTED
sub-074	ses-02	sub-074_ses-02_task-control_run-04_bold	func	Control2_AP	EXPECTED
sub-074	ses-02	sub-074_ses-02_task-fmri_run-01_bold	func	fMRI3_AP	EXPECTED
sub-074	ses-02	sub-074_ses-02_task-fmri_run-01_sbref	func	fMRI3_AP_SBRef	EXPECTED
sub-074	ses-02	sub-074_ses-02_task-fmri_run-02_bold	func	fMRI3_AP	EXPECTED
sub-074	ses-02	sub-074_ses-02_task-fmri_run-02_sbref	func	fMRI4_AP_SBRef	EXPECTED
sub-074	ses-02	sub-074_ses-02_task-fmri_run-03_bold	func	fMRI4_AP	EXPECTED
sub-074	ses-02	sub-074_ses-02_task-fmri_run-03_sbref	func	fMRI1_AP_SBRef	EXPECTED
sub-074	ses-02	sub-074_ses-02_task-fmri_run-04_bold	func	fMRI4_AP	EXPECTED
sub-074	ses-02	sub-074_ses-02_task-fmri_run-04_sbref	func	fMRI2_AP_SBRef	EXPECTED
sub-074	ses-02	sub-074_ses-02_task-fmri_run-05_bold	func	fMRI1_AP	EXPECTED
sub-074	ses-02	sub-074_ses-02_task-fmri_run-06_bold	func	fMRI1_AP	EXPECTED
sub-074	ses-02	sub-074_ses-02_task-fmri_run-07_bold	func	fMRI2_AP	EXPECTED
